utterance,labels
พยากรณ์อากาศในสัปดาห์ต่อไปของแจ็กสันวิลล์จะเป็นอย่างไร,find
ฉันจำเป็นจะต้องมีเสื้อแจ็คเก็ตไหม,find
ฉันจำเป็นจะต้องมีเสื้อกันหนาวไหม,find
วันพรุ่งนี้ฝนจะตกไหม,find
วันนี้จะหนาวไหม,find
วันพรุ่งนี้จะร้อนแค่ไหน,find
แสดงการแจ้งเตือนที่กำลังจะมาถึง,show_reminders
แสดงรายการแจ้งเตือนของเดือนพฤษภา 2018 มีอะไรบ้าง,show_reminders
เตือนฉันให้โทรหา Karrie,set_reminder
เตือนฉันให้นัดหมายกับสัตวแพทย์,set_reminder
เตือนฉันไปรับยาจากร้านขายยา,set_reminder
เตือนฉันให้เอาถังขยะออกวันศุกร์,set_reminder
เตือนให้เอาผ้าออกจากเครื่องซักผ้า,set_reminder
ยกเลิกการแจ้งเตือนอ่านหนังสือ,cancel_reminder
แสดงการแจ้งเตือนของฉันของอาทิตย์นี้,show_reminders
โปรดตั้งการแจ้งเตือนของวันเสาร์ตอนตี4,set_reminder
ฉันมีการแจ้งเตือนหรือไม่?,show_reminders
เตือนฉันให้โทรหาคุณแม่,set_reminder
แสดงการแจ้งเตือนของฉันทั้งหมด,show_reminders
เตือนให้ฉันตั้งปลุกเพื่อทำงาน,set_reminder
แสดงรายการแจ้งเตือนของฉันทั้งหมด,show_reminders
ยกเลิกการแจ้งเตือนนัดหมอของฉัน,cancel_reminder
เตือนฉันให้ซื้อขนมปัง,set_reminder
เตือนฉันให้นำคุกกี้ออกภายใน 15 นาที,set_reminder
แสดงการแจ้งเตือนของฉันสำหรับเดือนนี้,show_reminders
ตั้งค่าการแจ้งเตือน,set_reminder
ยกเลิกการแจ้งเตือนเพื่อไปหาช่าง,cancel_reminder
แสดงการเตือนในวันพรุ่งนี้ของฉัน,show_reminders
แสดงให้ฉันเห็นการเตือนอันถัดไป,show_reminders
โปรดเตือนฉันมีนัดอาทิตย์หน้า,set_reminder
เตือนฉันให้ตั้งปลุกด้วย,set_reminder
เตือนฉันให้ตั้งปลุกคืนนี้,set_reminder
แจ้งเตือนฉันเมื่อเวลา 17.00 น.,set_reminder
เตือนฉันให้ส่งอีเมล์ถึง Susanne เกี่ยวกับงานเลี้ยงในวันเสาร์นี้,set_reminder
ลบการแจ้งเตือน,cancel_reminder
แสดงการแจ้งเตือนฉันในวันพรุ่งนี้,show_reminders
ตั้งการแจ้งเตือนให้ไปรับนมสองแกลลอนหลังจากรอบการว่ายน้ำ,set_reminder
ยกเลิกการแจ้งเตือน,cancel_reminder
การแจ้งเตือนของฉันสำหรับวันนี้คืออะไร?,show_reminders
ลบการแจ้งเตือนทั้งหมดของฉัน,cancel_reminder
ยกเลิกการเตือนวันเกิดของแม่ฉัน,cancel_reminder
เตือนฉันเวลาเริ่มต้นของฉัน,set_reminder
ลบการแจ้งเตือนทั้งหมด,cancel_reminder
เตือนฉันไปร้านซักแห้ง,set_reminder
ยกเลิกการแจ้งเตือนให้พบกับทนายความ,cancel_reminder
ลบการแจ้งเตือนการประชุมในวันจันทร์,cancel_reminder
ลบการแจ้งเตือนทั้งหมดสำหรับสัปดาห์นี้,cancel_reminder
สวัสดีบอท! ฉันขอโทษ! โปรดยกเลิกการแจ้งเตือนทั้งหมดของฉันในวันนี้,cancel_reminder
เตือนฉันให้ทิ้งกุญแจไว้ในกล่องจดหมายก่อนที่ฉันจะออกไปทำงานในวันพรุ่งนี้,set_reminder
ตั้งค่าการแจ้งเตือนให้ซื้ออาหารสุนัขคืนนี้ 5 โมง,set_reminder
ยกเลิกการแจ้งเตือนทั้งหมดของฉันสำหรับวันนี้,cancel_reminder
อ่านการแจ้งเตือนของฉันในวันนี้,show_reminders
ยกเลิกการแจ้งเตือนสำหรับการโทรหาช่างประปา,cancel_reminder
สร้างการเตือน,set_reminder
ยกเลิกการแจ้งเตือนเพื่อไปที่เดอะมอลล์,cancel_reminder
