utterance,labels
cuál es el clima mañana por la mañana,find
¿Hay alguna posibilidad de nieve?,find
¿Cuál será la temperatura a las 12 am,find
¿Cuál será la temperatura esta noche?,find
¿Cuál es el pronóstico de la próxima semana?,find
¿Va a llover?,find
¿Cuál es la posibilidad de lluvia para hoy?,find
cuánta nieve está cayendo,find
¿Qué tan cálido será hoy?,find
¿Necesitaré llantas de nieve esta tarde para conducir en las montañas de Sierra Nevada?,find
va a ser un buen clima durante el maratón del sábado,find
¿Qué tan frío es en Pittsburgh,find
¿Cómo será el clima en San Francisco a las 6 pm?,find
¿Cuál es el pronóstico local esta semana?,find
Dime el clima local.,find
¿Que tan frio esta?,find
¿Me puedes dar 10 dias de pronóstico de Phoenix?,find
¿Cuál es la noticia del clima para hoy?,find
¿Cuál es la humedad hoy?,find
¿Piensas que necesitare ropa de lluvia?,find
¿Hay algún tornado en el área?,find
¿Havia un huracán en el sureste hoy?,find
¿Cuál es la temperatura en Phoenix hoy?,find
¿Cuál es la humedad?,find
¿Hay nieve en el pronóstico?,find
¿Que calido esta afuera ahorita?,find
¿cuál es el pronóstico,find
¿Debo traer un abrigo esta noche?,find
¿Necesito un abrigo hoy?,find
¿Hay viento hoy?,find
¿Necesitaré una sombrilla hoy?,find
se supone que vamos a tener rafaga de viento,find
Temperatura en Nueva York,find
va a nevar hoy,find
¿Va a llover en mi casa hoy?,find
¿Cuánta nieve se supone que va a caer?,find
¿Qué tan nublado es?,find
Cuando lloverá de nuevo,find
¿Va a llover hoy?,find
¿Debo llevar un abrigo?,find
Cuál será la temperatura más alta sobre los próximos 8 días,find
¿Hay posibilidad de granizado la próxima semana?,find
¿Debería de poner pantalón o pantalón corto hoy?,find
¿Va a llover en Atlanta este fin de semana?,find
¿Cuál va ser la temperatura para la próxima semana?,find
¿Cuál será la temperatura esta noche?,find
¿Vamos a tener escarcha esta noche?,find
¿Cuál es la posibilidad de lluvia mañana?,find
¿Cuándo es que la lluvia parará?,find
¿Como se mira el clima?,find
Pronóstico de 10 días,find
¿DICEN LAS NOTICIAS QUE VA A SER LLUVIA FUERTE?,find
Va a estar conjelada esta noche,find
¿Se supone que llueve hoy?,find
¿Hay alerta de tormenta?,find
"¿Habrá lluvia en Green Bay, WI hoy?",find
¿Qué hora del día será la más caliente de hoy?,find
¿Hace frío en Croacia en este momento?,find
necesito llevar una chaqueta conmigo hoy?,find
va a llover mañana?,find
¿Estará lloviendo a la hora del almuerzo hoy?,find
Qué se siente fuera,find
¿Cuántas pulgadas de nieve se espera que obtengamos hoy?,find
Cuál es la temperatura que va a ser hoy?,find
¿Cuál es el pronóstico local para Savannah?,find
Cuál es la alta temperatura va a ser el lunes!,find
¿Hay alguna posibilidad de nieve,find
¿Muéstrame el clima?,find
lloverá esta noche?,find
¿Qué tan caliente es hoy en Dubai?,find
¿Cuál es la humedad para hoy?,find
Hay nieve en el pronóstico,find
La playa estará soleada mañana,find
¿Va a nevar hoy?,find
¿habrá mucho viento hoy,find
¿Cuál es la humedad?,find
¿va a nevar hoy?,find
¿Qué dicen las noticias que el clima sería en Florida?,find
¿el sol va a hacer una aparición hoy?,find
¿A que hora parara la lluvia?,find
¿Hay alguna tormenta tropical en alguna parte?,find
¿Qué es el pronóstico del clima?,find
Cual es el pronóstico para manana en la manana?,find
Recuérdame pasar por la oficina postal camino a casa,set_reminder
¿Cuál es el pronóstico para todos los días de la semana?,find
temperatura por favor,find
¿Cuál es la temperatura va a ser esta noche,find
¿Es lo suficientemente soleado como para usar lentes de sol hoy?,find
Va a estar soleado mañana?,find
¿A qué hora se baja el sol hoy?,find
¿Qué es el pronóstico del tiempo para el domingo?,find
Oportunidad de lluvia hoy,find
¿Hay alguna lluvia la previsión de esta semana?,find
¿Cuál es el alto hoy?,find
¿se va a aguanieve esta noche?,find
¿Necesito traer una chaqueta hoy?,find
¿Cómo será el clima mañana?,find
¿Cuál es la probabilidad de que llueva hoy?,find
¿Necesito un paraguas hoy?,find
¿Va a llover mañana?,find
Cuándo se detiene la lluvia,find
¿debo usar shorts o pantalones hoy?,find
será lluvioso hoy,find
Temperatura en Chandler,find
hace frío en Alaska todo el año?,find
¿El clima estara claro el sábado?,find
¿Lloverá hoy?,find
¿a qué hora empezará a llover?,find
va a nevar este fin de semana?,find
va a ser soleado hoy,find
¿Como esta el clima hoy?,find
¿Debería traer una chaqueta a Central Park hoy?,find
vamos a tener una tormenta tropical esta semana.?,find
¿Estará nublado todo el día?,find
va a llover todo el día,find
Cuál es la temperatura mañana,find
¿Estará nublado mañana?,find
estará ventoso toda la semana?,find
Debería usar una chaqueta hoy,find
va a llover hoy?,find
¿está lloviendo en Seattle ahora?,find
¿Está nevando en Juneau?,find
Cuándo estará soleado en los Ángeles la próxima semana?,find
Cuál es la temperatura fuera de hoy,find
¿Se supone que estará nublado mañana?,find
¿Qué tan caliente se pondra el sábado?,find
debo llevar una bufanda,find
va a llover esta semana,find
¿A qué hora se supone que llegará la tormenta esta tarde?,find
¿Qué ventoso será en Newport Beach hoy?,find
Va a nevar mañana,find
Cuál es el clima como hoy en Austin,find
Necesito un paraguas,find
¿Al momento habran avisos de viaje meteorológicos?,find
Cuál es la temperatura actual en Myrtle Beach,find
¿Debo usar botas de lluvia hoy?,find
Cuál es la probabilidad de que llueva hoy?,find
va a llover mañana?,find
Cuanto tiempo mas ba a llover,find
¿Cuando va a llover otra vez?,find
Cuándo se detendrá la lluvia?,find
Necesito el pronóstico de esta semana por favor.,find
cuanto frío que es en Texas,find
Cuándo va a nevar,find
¿Miami va a tener lluvia hoy?,find
Debería empacar un poncho hoy,find
Clima por favor en St. Louis Missouri.,find
Que es el pronóstico para el fin de semana?,find
¿Hay un huracán llendo para el E.U.?,find
que caliente será este fin de semana,find
¿El pronóstico dice que va a llover hoy?,find
Qué es la temperatura,find
va a nevar esta mañana,find
Cuál es el tiempo que va a ser como a las 5 pm?,find
¿Que va ser la temperatura mañana?,find
Borra el recordatorio para la cita del doctor mañana,cancel_reminder
Prepara mi recordatorio para la fecha de vencimiento del papel del término,set_reminder
Borra este recordatorio por favor,cancel_reminder
Desactiva mi recordatorio para enviar la horas de mi cita,cancel_reminder
Recuérdame a las 5 por mi cita a las 8,set_reminder
¿Esta lloviendo en Londres hoy?,find
Necesito una chaqueta en San Fran esta noche,find
nevará mañana por la mañana?,find
Cuál es el tiempo actual?,find
Cuál será el colmo hoy?,find
¿Necesito una paraguas?,find
va a haber oportunidades de granizo hoy?,find
Va a nevar hoy,find
Esta lloviendo en Miami tabmien,find
se va a nevar en Boston hoy,find
Necesito un paraguas hoy,find
¿Cuándo es la próxima vez que se supone que llueve?,find
el tiempo será lo suficientemente bueno como para que pueda usar sandalias mañana?,find
Cuál es el pronóstico de tres días para la ciudad de Nueva York,find
nevadas predichas para la semana,find
pronóstico de 10 días para Lodi,find
Cómo estará el clima en Hyde Park a las 11:00 p.m.,find
Cuánta lluvia vamos a tener hoy?,find
Cuál es la temperatura promedio en Hawai?,find
Qué tiempo hace en Filadelfia?,find
Dime el pronóstico de esta semana.,find
alguna tormenta hoy?,find
Que es el clima serca de mi?,find
Va a nevar con granizo,find
Cuál será el colmo y el bajo de hoy?,find
Va estar nublado mañana,find
Cuál es el colmo mañana?,find
"¿Cuál es viento frio en Rochester, NY?",find
va a hacer frío hoy?,find
Neva en esta ciudad,find
¿Cuál será la alta temperatura de hoy?,find
Cómo nublado es hoy,find
Tengo alguna activa alertas meteo?,find
¿Cómo es el clima en Miami?,find
¿Cuál es el clima actual en Tennessee?,find
va a llover en Houston esta semana,find
lloverá en Georgia el viernes,find
Que frio esta,find
es el tiempo de manga larga o corta hoy,find
¿Cómo va a ser el clima este sábado?,find
es lo suficientemente frío como para llevar un suéter,find
¿A qué hora es más frío mañana?,find
¿Cómo es el clima en Edison?,find
¿Qué tan caliente va a ser hoy?,find
está acalmando?,find
Cómo será el clima el sábado?,find
Cuándo volverá a nevar?,find
qué frío será hoy,find
¿Cuánta lluvia vamos a tener?,find
¿Se supone que va haber viento hoy?,find
¿Cómo es el clima en Austin?,find
Temperatura de la tarde,find
¿Hace frío en España en enero?,find
es húmedo el miércoles?,find
debo usar mis botas de lluvia mañana?,find
¿Habrá alguna posibilidad de lluvia hoy?,find
¿Debo traer un paraguas?,find
¿Será cálido y húmedo en la República Dominicana durante agosto?,find
Hay lluvia en el pronóstico?,find
¿Qué tan ventoso es en West Virginia?,find
Cómo el clima en Sydney,find
necesito llevar un paraguas mañana,find
Será soleado mañana,find
¿CUÁNTAS PULGADAS DE NIEVE DEBEMOS ESPERAR?,find
cual va a ser la temperatura esta tarde,find
¿ES SEGURO IR A LA PLAYA HOY?,find
qué zapatos debo usar mañana?,find
¿Cuánto tiempo va a durar la niebla esta mañana?,find
¿Cuál es la temperatura promedio en agosto?,find
¿Cuál es la temperatura más alta para hoy?,find
debo usar una sudadera hoy?,find
se congelará esta noche,find
¿Cuál es el clima en Chicago el miércoles?,find
estará nublado mañana?,find
va a llover esta semana,find
que tiempo hace esta semana,find
¿Qué tan malo será el factor de enfriamiento del viento mañana por la mañana?,find
¿Cómo será el clima en Londres mañana?,find
lloverá este fin de semana?,find
¿Debo empacar una chaqueta para la Montaña de Beech?,find
Cuál es el clima en Marco Island la próxima semana?,find
¿Cuál es la temperatura en este momento?,find
Cuánto tiempo más va a llover,find
¿A qué hora lloverá mañana?,find
Necesitaré botas de nieve hoy?,find
¿Está húmedo afuera?,find
¿Será frío el viernes?,find
Cuál es la temperatura en Phoenix hoy,find
¿Hoy es un buen día para la playa?,find
va a llover este fin de semana?,find
va a estar soleado toda la semana?,find
¿Deberia de llevar mi abrigo de lluvia hoy?,find
nevará hoy,find
¿Debería llevar un paraguas mañana?,find
¿Cómo es el clima en Londres?,find
está nublado hoy?,find
cuál es el pronóstico para el próximo mes,find
¿Hay lluvia este fin de semana?,find
va a estar soleado mañana?,find
¿Cuál será la temperatura para el lunes?,find
¿Cuál es la temperatura para mañana?,find
¿Deberían mis hijos usar sus abrigos esta mañana?,find
¿Podemos esperar lluvia esta semana?,find
Necesitaré un paraguas hoy,find
¿Cuál es el pronóstico para este fin de semana?,find
es hoy más caliente que ayer,find
está lloviendo en Seattle en este momento,find
está ventoso hoy?,find
Cuál es el tiempo para McCandless esta noche,find
¿va a llover?,find
¿Cuál va a ser la temperatura hoy?,find
Tiempo del fin de semana de Las Vegas,find
¿Puedo usar capris sin resfriarme hoy?,find
estará nublado mañana?,find
qué tipo de clima tendré en San Diego este fin de semana,find
va a llover más tarde hoy,find
Cuándo lloverá hoy,find
Cuál es el colmo va a ser hoy?,find
Qué tan frío va a ser esta noche?,find
Hay lluvia en el pronóstico,find
Tienes alguna idea de cómo es el clima en la ciudad de Nueva York para el fin de semana,find
¿Va a ser cálido esta semana?,find
Qué tan caliente será?,find
¿Va a llover en Miami mañana?,find
¿Cuándo se detendrá la lluvia?,find
va a nevar,find
¿Hay tormentas tropicales que se dirigen hacia Florida?,find
lloverá en la noche?,find
¿A qué hora lloverá el martes?,find
lloverá hoy?,find
"está nevando en Hanover, Maryland?",find
¿Va a llover el próximo miércoles?,find
algún huracán que se forme en el Atlántico?,find
¿Cuál es la temperatura en Houston,find
Cuál es la temperatura alta de la próxima semana?,find
Déjame ver el tiempo durante siete días,find
Cuál es el tiempo como el miércoles,find
necesito un abrigo hoy,find
debo llevar una chaqueta conmigo,find
¿Cuál es el clima en Miami?,find
qué tan cálido será esta semana,find
¿Necesitaré una chaqueta la próxima semana en Boston?,find
"¿Cuál es el clima en Los Angeles, CA?",find
¿Me mojaré si camino al trabajo hoy?,find
¿Hay nieve en el pronóstico?,find
¿Cuál es el pronóstico del tiempo en 5 días para SW Miami?,find
¿Hay alguna posibilidad de granizo con esta tormenta?,find
¿El viento es lo suficientemente fuerte como para derribar las ramas de los árboles?,find
¿Va a nevar hoy?,find
¿Qué tan cálido será hoy?,find
¿Va a llover mañana?,find
¿cuál será la baja temperatura esta noche,find
¿Como se mira la temperatura para el sábado?,find
¿Cuál es el clima en la ciudad de Nueva York?,find
¿Cómo serán las condiciones meteorológicas para viajar hoy?,find
¿Cuánta nieve hoy?,find
Cual va a ser la baja para mañana?,find
Va a llover hoy?,find
¿Alguna posibilidad de tormentas en los próximos dos meses en el sur de California?,find
¿Cuál es la temperatura en Holanda?,find
Va a nevar hoy?,find
qué tan caliente será el sábado,find
¿Cuál es la temperatura más baja de la semana?,find
¿Va a nevar hoy?,find
qué tan fuerte es el viento afuera,find
¿Cuánta lluvia vamos a tener hoy?,find
¿Hay alguna alerta meteorológica para esta área?,find
¿Estará nublado mañana?,find
¿Qué tan caliente va a estar este fin de semana?,find
¿A qué hora tenemos una mayor probabilidad de lluvia superior al 50%?,find
¿La temperatura alta alcanzará 80 grados en los próximos cinco días?,find
va a llover el lunes,find
¿Está nublado en el centro de Portland?,find
cual es la temperatura actual,find
se supone que va a llover toda la semana?,find
¿Va a llover hoy?,find
qué tan rápido serán los vientos este fin de semana,find
